Date,Adj Close
2015-09-09,169.1996612548828
2015-09-10,170.120361328125
2015-09-11,170.89346313476562
2015-09-14,170.25938415527344
2015-09-15,172.3874969482422
2015-09-16,173.8815155029297
2015-09-17,173.4906768798828
2015-09-18,170.65554809570312
2015-09-21,171.5373992919922
2015-09-22,169.31092834472656
2015-09-23,169.0402374267578
2015-09-24,168.42909240722656
2015-09-25,168.38536071777344
2015-09-28,164.1593475341797
2015-09-29,164.25540161132812
2015-09-30,167.32015991210938
2015-10-01,167.75669860839844
2015-10-02,170.26266479492188
2015-10-05,173.29246520996094
2015-10-06,172.69869995117188
2015-10-07,174.11322021484375
2015-10-08,175.684814453125
2015-10-09,175.78968811035156
2015-10-12,175.95547485351562
2015-10-13,174.8466339111328
2015-10-14,174.00840759277344
2015-10-15,176.68023681640625
2015-10-16,177.48350524902344
2015-10-19,177.57081604003906
2015-10-20,177.3437957763672
2015-10-21,176.24365234375
2015-10-22,179.22108459472656
2015-10-23,181.18557739257812
2015-10-26,180.7403106689453
2015-10-27,180.39114379882812
2015-10-28,182.44296264648438
2015-10-29,182.3382110595703
2015-10-30,181.55233764648438
2015-11-02,183.70030212402344
2015-11-03,184.23289489746094
2015-11-04,183.6741485595703
2015-11-05,183.49070739746094
2015-11-06,183.39466857910156
2015-11-09,181.68333435058594
2015-11-10,182.10243225097656
2015-11-11,181.386474609375
2015-11-12,178.85438537597656
2015-11-13,176.8461456298828
2015-11-16,179.53538513183594
2015-11-17,179.40443420410156
2015-11-18,182.25091552734375
2015-11-19,182.09371948242188
2015-11-20,182.75729370117188
2015-11-23,182.54771423339844
2015-11-24,182.7921905517578
2015-11-25,182.7659912109375
2015-11-27,182.97557067871094
2015-11-30,182.2159423828125
2015-12-01,183.9534912109375
2015-12-02,182.0762481689453
2015-12-03,179.52667236328125
2015-12-04,183.02798461914062
2015-12-07,181.91909790039062
2015-12-08,180.69667053222656
2015-12-09,179.29095458984375
2015-12-10,179.75367736816406
2015-12-11,176.2698211669922
2015-12-14,177.16046142578125
2015-12-15,179.02020263671875
2015-12-16,181.63966369628906
2015-12-17,178.871826171875
2015-12-18,175.68521118164062
2015-12-21,177.13442993164062
2015-12-22,178.74185180664062
2015-12-23,180.9552459716797
2015-12-24,180.6566162109375
2015-12-28,180.2437744140625
2015-12-29,182.16738891601562
2015-12-30,180.87619018554688
2015-12-31,179.06678771972656
2016-01-04,176.5635223388672
2016-01-05,176.86216735839844
2016-01-06,174.63121032714844
2016-01-07,170.44155883789062
2016-01-08,168.5706787109375
2016-01-11,168.73756408691406
2016-01-12,170.09896850585938
2016-01-13,165.8566131591797
2016-01-14,168.5794219970703
2016-01-15,164.96067810058594
2016-01-19,165.18028259277344
2016-01-20,163.06350708007812
2016-01-21,163.97695922851562
2016-01-22,167.34100341796875
2016-01-25,164.81137084960938
2016-01-26,167.0599365234375
2016-01-27,165.2417755126953
2016-01-28,166.1025390625
2016-01-29,170.1516876220703
2016-02-01,170.0901336669922
2016-02-02,167.02481079101562
2016-02-03,168.02610778808594
2016-02-04,168.2896270751953
2016-02-05,165.08363342285156
2016-02-08,162.86148071289062
2016-02-09,162.8701934814453
2016-02-10,162.729736328125
2016-02-11,160.6129150390625
2016-02-12,163.92430114746094
2016-02-16,166.6909942626953
2016-02-17,169.4138641357422
2016-02-18,168.719970703125
2016-02-19,168.6409149169922
2016-02-22,171.0827178955078
2016-02-23,168.92201232910156
2016-02-24,169.69497680664062
2016-02-25,171.75022888183594
2016-02-26,171.35499572753906
2016-02-29,170.01113891601562
2016-03-01,174.007568359375
2016-03-02,174.78927612304688
2016-03-03,175.4744110107422
2016-03-04,176.0452880859375
2016-03-07,176.18589782714844
2016-03-08,174.26229858398438
2016-03-09,175.1230926513672
2016-03-10,175.26361083984375
2016-03-11,178.09181213378906
2016-03-14,177.86346435546875
2016-03-15,177.57362365722656
2016-03-16,178.601318359375
2016-03-17,179.73434448242188
2016-03-18,180.44064331054688
2016-03-21,180.69667053222656
2016-03-22,180.59957885742188
2016-03-23,179.40765380859375
2016-03-24,179.3282012939453
2016-03-28,179.43414306640625
2016-03-29,181.0939483642578
2016-03-30,181.8885498046875
2016-03-31,181.44711303710938
2016-04-01,182.68316650390625
2016-04-04,182.0915985107422
2016-04-05,180.2729034423828
2016-04-06,182.24168395996094
2016-04-07,180.0609893798828
2016-04-08,180.5465850830078
2016-04-11,180.12278747558594
2016-04-12,181.8002471923828
2016-04-13,183.6365966796875
2016-04-14,183.64544677734375
2016-04-15,183.4423828125
2016-04-18,184.7313995361328
2016-04-19,185.31407165527344
2016-04-20,185.49061584472656
2016-04-21,184.49298095703125
2016-04-22,184.49298095703125
2016-04-25,184.17518615722656
2016-04-26,184.4488525390625
2016-04-27,184.82847595214844
2016-04-28,183.15106201171875
2016-04-29,182.16220092773438
2016-05-02,183.61012268066406
2016-05-03,182.0121307373047
2016-05-04,180.99684143066406
2016-05-05,180.96153259277344
2016-05-06,181.62368774414062
2016-05-09,181.77377319335938
2016-05-10,184.03392028808594
2016-05-11,182.3123016357422
2016-05-12,182.36529541015625
2016-05-13,180.77610778808594
2016-05-16,182.55950927734375
2016-05-17,180.85556030273438
2016-05-18,180.9085235595703
2016-05-19,180.28170776367188
2016-05-20,181.42063903808594
2016-05-23,181.1734161376953
2016-05-24,183.5218505859375
2016-05-25,184.76669311523438
2016-05-26,184.8196563720703
2016-05-27,185.61424255371094
2016-05-31,185.26109313964844
2016-06-01,185.64071655273438
2016-06-02,186.20578002929688
2016-06-03,185.6495361328125
2016-06-06,186.59420776367188
2016-06-07,186.8855743408203
2016-06-08,187.49473571777344
2016-06-09,187.2387237548828
2016-06-10,185.4641571044922
2016-06-13,184.03392028808594
2016-06-14,183.6719207763672
2016-06-15,183.41587829589844
2016-06-16,183.96328735351562
2016-06-17,183.27816772460938
2016-06-20,184.45848083496094
2016-06-21,184.9820556640625
2016-06-22,184.6803436279297
2016-06-23,187.0853729248047
2016-06-24,180.3673095703125
2016-06-27,177.13693237304688
2016-06-28,180.33175659179688
2016-06-29,183.4024200439453
2016-06-30,185.90504455566406
2016-07-01,186.2954864501953
2016-07-05,184.9553985595703
2016-07-06,186.0647735595703
2016-07-07,185.94943237304688
2016-07-08,188.71824645996094
2016-07-11,189.38389587402344
2016-07-12,190.75942993164062
2016-07-13,190.73280334472656
2016-07-14,191.79774475097656
2016-07-15,191.54043579101562
2016-07-18,192.0551300048828
2016-07-19,191.85987854003906
2016-07-20,192.65863037109375
2016-07-21,191.930908203125
2016-07-22,192.791748046875
2016-07-25,192.2681427001953
2016-07-26,192.35687255859375
2016-07-27,192.15274047851562
2016-07-28,192.37460327148438
2016-07-29,192.68524169921875
2016-08-01,192.52549743652344
2016-08-02,191.29196166992188
2016-08-03,191.85101318359375
2016-08-04,192.0551300048828
2016-08-05,193.62591552734375
2016-08-08,193.51058959960938
2016-08-09,193.62591552734375
2016-08-10,193.146728515625
2016-08-11,194.04306030273438
2016-08-12,193.8744659423828
2016-08-15,194.43353271484375
2016-08-16,193.4307098388672
2016-08-17,193.7945556640625
2016-08-18,194.22938537597656
2016-08-19,193.94541931152344
2016-08-22,193.9365692138672
2016-08-23,194.32704162597656
2016-08-24,193.3330841064453
2016-08-25,193.19996643066406
2016-08-26,192.8361053466797
2016-08-29,193.78573608398438
2016-08-30,193.46624755859375
2016-08-31,192.91600036621094
2016-09-01,192.92481994628906
2016-09-02,193.7945556640625
2016-09-06,194.38027954101562
2016-09-07,194.362548828125
2016-09-08,193.9187774658203
2016-09-09,189.27740478515625
2016-09-12,191.99301147460938
2016-09-13,189.23300170898438
2016-09-14,189.1620330810547
2016-09-15,191.05235290527344
2016-09-16,190.31378173828125
2016-09-19,190.34942626953125
2016-09-20,190.35836791992188
2016-09-21,192.4990692138672
2016-09-22,193.71209716796875
2016-09-23,192.6506805419922
2016-09-26,191.08975219726562
2016-09-27,192.27606201171875
2016-09-28,193.23043823242188
2016-09-29,191.48220825195312
2016-09-30,192.9272003173828
2016-10-03,192.46334838867188
2016-10-04,191.48220825195312
2016-10-05,192.32957458496094
2016-10-06,192.46334838867188
2016-10-07,191.80332946777344
2016-10-10,192.80233764648438
2016-10-11,190.3672637939453
2016-10-12,190.6170654296875
2016-10-13,189.99267578125
2016-10-14,190.09078979492188
2016-10-17,189.4307403564453
2016-10-18,190.6170654296875
2016-10-19,191.12542724609375
2016-10-20,190.76864624023438
2016-10-21,190.8578338623047
2016-10-24,191.66954040527344
2016-10-25,191.02731323242188
2016-10-26,190.64378356933594
2016-10-27,190.1354217529297
2016-10-28,189.57345581054688
2016-10-31,189.58238220214844
2016-11-01,188.2087860107422
2016-11-02,187.0760498046875
2016-11-03,186.21975708007812
2016-11-04,186.01461791992188
2016-11-07,190.11753845214844
2016-11-08,190.97384643554688
2016-11-09,192.9984893798828
2016-11-10,193.4801788330078
2016-11-11,193.03419494628906
2016-11-14,193.1858367919922
2016-11-15,194.6931915283203
2016-11-16,194.3274688720703
2016-11-17,195.3264617919922
2016-11-18,194.88943481445312
2016-11-21,196.36119079589844
2016-11-22,196.7446746826172
2016-11-23,196.85169982910156
2016-11-25,197.58314514160156
2016-11-28,196.65548706054688
2016-11-29,197.03904724121094
2016-11-30,196.5662841796875
2016-12-01,195.84384155273438
2016-12-02,195.9419708251953
2016-12-05,197.11929321289062
2016-12-06,197.74371337890625
2016-12-07,200.33026123046875
2016-12-08,200.8208770751953
2016-12-09,202.0338592529297
2016-12-12,201.80203247070312
2016-12-13,203.14883422851562
2016-12-14,201.47203063964844
2016-12-15,202.30145263671875
2016-12-16,201.9058074951172
2016-12-19,202.34544372558594
2016-12-20,203.12599182128906
2016-12-21,202.56076049804688
2016-12-22,202.21084594726562
2016-12-23,202.5069580078125
2016-12-27,203.0093536376953
2016-12-28,201.33157348632812
2016-12-29,201.28675842285156
2016-12-30,200.55105590820312
2017-01-03,202.0852813720703
2017-01-04,203.28749084472656
2017-01-05,203.12599182128906
2017-01-06,203.852783203125
2017-01-09,203.1798553466797
2017-01-10,203.1798553466797
2017-01-11,203.75405883789062
2017-01-12,203.2426300048828
2017-01-13,203.70916748046875
2017-01-17,202.99143981933594
2017-01-18,203.44004821777344
2017-01-19,202.68638610839844
2017-01-20,203.43106079101562
2017-01-23,202.9016876220703
2017-01-24,204.20262145996094
2017-01-25,205.97015380859375
2017-01-26,205.7548370361328
2017-01-27,205.43186950683594
2017-01-30,204.1577911376953
2017-01-31,204.13983154296875
2017-02-01,204.22056579589844
2017-02-02,204.35516357421875
2017-02-03,205.76377868652344
2017-02-06,205.39590454101562
2017-02-07,205.40489196777344
2017-02-08,205.67408752441406
2017-02-09,206.89431762695312
2017-02-10,207.71070861816406
2017-02-13,208.84117126464844
2017-02-14,209.675537109375
2017-02-15,210.7701416015625
2017-02-16,210.59071350097656
2017-02-17,210.9226837158203
2017-02-21,212.17874145507812
2017-02-22,211.99032592773438
2017-02-23,212.13392639160156
2017-02-24,212.40310668945312
2017-02-27,212.73504638671875
2017-02-28,212.16082763671875
2017-03-01,215.1305694580078
2017-03-02,213.77574157714844
2017-03-03,213.9103546142578
2017-03-06,213.2733154296875
2017-03-07,212.63632202148438
2017-03-08,212.2415313720703
2017-03-09,212.5107421875
2017-03-10,213.25538635253906
2017-03-13,213.36305236816406
2017-03-14,212.54660034179688
2017-03-15,214.38587951660156
2017-03-16,213.96420288085938
2017-03-17,213.5884552001953
2017-03-20,213.35414123535156
2017-03-21,210.6148223876953
2017-03-22,211.11036682128906
2017-03-23,210.8850860595703
2017-03-24,210.73193359375
2017-03-27,210.51564025878906
2017-03-28,212.04757690429688
2017-03-29,212.24578857421875
2017-03-30,212.92161560058594
2017-03-31,212.4259796142578
2017-04-03,212.05653381347656
2017-04-04,212.19168090820312
2017-04-05,211.56092834472656
2017-04-06,212.15567016601562
2017-04-07,211.93942260742188
2017-04-10,212.06552124023438
2017-04-11,211.81326293945312
2017-04-12,210.8850860595703
2017-04-13,209.51541137695312
2017-04-17,211.37173461914062
2017-04-18,210.74095153808594
2017-04-19,210.35348510742188
2017-04-20,212.06552124023438
2017-04-21,211.38973999023438
2017-04-24,213.714599609375
2017-04-25,214.9580841064453
2017-04-26,214.8229522705078
2017-04-27,215.00314331054688
2017-04-28,214.53457641601562
2017-05-01,215.07525634765625
2017-05-02,215.15635681152344
2017-05-03,214.89503479003906
2017-05-04,215.1473388671875
2017-05-05,215.9943389892578
2017-05-08,215.95831298828125
2017-05-09,215.76007080078125
2017-05-10,216.1475372314453
2017-05-11,215.7060089111328
2017-05-12,215.34556579589844
2017-05-15,216.53501892089844
2017-05-16,216.33677673339844
2017-05-17,212.49807739257812
2017-05-18,213.35414123535156
2017-05-19,214.7418670654297
2017-05-22,215.83218383789062
2017-05-23,216.30979919433594
2017-05-24,216.81439208984375
2017-05-25,217.85064697265625
2017-05-26,217.80557250976562
2017-05-30,217.61636352539062
2017-05-31,217.56228637695312
2017-06-01,219.2924346923828
2017-06-02,220.02230834960938
2017-06-05,219.860107421875
2017-06-06,219.15725708007812
2017-06-07,219.56272888183594
2017-06-08,219.67088317871094
2017-06-09,219.33743286132812
2017-06-12,219.2924346923828
2017-06-13,220.36473083496094
2017-06-14,220.08538818359375
2017-06-15,219.66188049316406
2017-06-16,219.70986938476562
2017-06-19,221.5390167236328
2017-06-20,220.0448760986328
2017-06-21,219.9905548095703
2017-06-22,219.8909149169922
2017-06-23,220.15354919433594
2017-06-26,220.29843139648438
2017-06-27,218.52366638183594
2017-06-28,220.47955322265625
2017-06-29,218.54176330566406
2017-06-30,218.9492645263672
2017-07-03,219.3204803466797
2017-07-05,219.82754516601562
2017-07-06,217.81736755371094
2017-07-07,219.22991943359375
2017-07-10,219.46536254882812
2017-07-11,219.30238342285156
2017-07-12,220.95040893554688
2017-07-13,221.32164001464844
2017-07-14,222.35391235351562
2017-07-17,222.32675170898438
2017-07-18,222.44444274902344
2017-07-19,223.6487579345703
2017-07-20,223.7484130859375
2017-07-21,223.54913330078125
2017-07-24,223.4948272705078
2017-07-25,224.0381317138672
2017-07-26,224.04718017578125
2017-07-27,223.8389129638672
2017-07-28,223.5763702392578
2017-07-31,223.4495391845703
2017-08-01,223.94761657714844
2017-08-02,224.0562286376953
2017-08-03,223.62161254882812
2017-08-04,224.0290985107422
2017-08-07,224.44561767578125
2017-08-08,223.8932342529297
2017-08-09,223.8842010498047
2017-08-10,220.7239990234375
2017-08-11,221.0500030517578
2017-08-14,223.24122619628906
2017-08-15,223.21412658691406
2017-08-16,223.6034698486328
2017-08-17,220.11734008789062
2017-08-18,219.77325439453125
2017-08-21,219.94528198242188
2017-08-22,222.24520874023438
2017-08-23,221.44839477539062
2017-08-24,220.93228149414062
2017-08-25,221.44839477539062
2017-08-28,221.45742797851562
2017-08-29,221.71099853515625
2017-08-30,222.76141357421875
2017-08-31,224.10153198242188
2017-09-01,224.41847229003906
2017-09-05,222.80661010742188
2017-09-06,223.5673065185547
2017-09-07,223.54010009765625
2017-09-08,223.2775115966797
2017-09-11,225.65902709960938
2017-09-12,226.4195556640625
2017-09-13,226.5282440185547
2017-09-14,226.45584106445312
2017-09-15,226.76065063476562
2017-09-18,227.24293518066406
2017-09-19,227.47047424316406
2017-09-20,227.5523223876953
2017-09-21,226.9426727294922
2017-09-22,226.98814392089844
2017-09-25,226.52403259277344
2017-09-26,226.66058349609375
2017-09-27,227.54324340820312
2017-09-28,227.8162384033203
2017-09-29,228.6170196533203
2017-10-02,229.6089630126953
2017-10-03,230.10032653808594
2017-10-04,230.3733367919922
2017-10-05,231.73831176757812
2017-10-06,231.47442626953125
2017-10-09,231.09219360351562
2017-10-10,231.70188903808594
2017-10-11,232.06590270996094
2017-10-12,231.72010803222656
2017-10-13,232.00221252441406
2017-10-16,232.31158447265625
2017-10-17,232.47544860839844
2017-10-18,232.702880859375
2017-10-19,232.76663208007812
2017-10-20,233.96780395507812
2017-10-23,233.0577850341797
2017-10-24,233.46730041503906
2017-10-25,232.31158447265625
2017-10-26,232.6118927001953
2017-10-27,234.51377868652344
2017-10-30,233.64022827148438
2017-10-31,234.00413513183594
2017-11-01,234.31356811523438
2017-11-02,234.4045867919922
2017-11-03,235.18714904785156
2017-11-06,235.55116271972656
2017-11-07,235.3874053955078
2017-11-08,235.78773498535156
2017-11-09,234.93240356445312
2017-11-10,234.85955810546875
2017-11-13,235.07797241210938
2017-11-14,234.53201293945312
2017-11-15,233.3581085205078
2017-11-16,235.3418426513672
2017-11-17,234.65028381347656
2017-11-20,235.0506591796875
2017-11-21,236.58853149414062
2017-11-22,236.37928771972656
2017-11-24,236.92527770996094
2017-11-27,236.80697631835938
2017-11-28,239.2093505859375
2017-11-29,239.06369018554688
2017-11-30,241.15672302246094
2017-12-01,240.65625
2017-12-04,240.36502075195312
2017-12-05,239.50051879882812
2017-12-06,239.54605102539062
2017-12-07,240.30130004882812
2017-12-08,241.61172485351562
2017-12-11,242.33973693847656
2017-12-12,242.76739501953125
2017-12-13,242.74009704589844
2017-12-14,241.74819946289062
2017-12-15,243.76141357421875
2017-12-18,245.30712890625
2017-12-19,244.36502075195312
2017-12-20,244.23699951171875
2017-12-21,244.74002075195312
2017-12-22,244.67599487304688
2017-12-26,244.3832550048828
2017-12-27,244.50221252441406
2017-12-28,245.0052490234375
2017-12-29,244.08148193359375
2018-01-02,245.8284149169922
2018-01-03,247.38330078125
2018-01-04,248.4259796142578
2018-01-05,250.08157348632812
2018-01-08,250.5389404296875
2018-01-09,251.10597229003906
2018-01-10,250.7217559814453
2018-01-11,252.5510711669922
2018-01-12,254.19741821289062
2018-01-16,253.3285369873047
2018-01-17,255.7431182861328
2018-01-18,255.31326293945312
2018-01-19,256.474853515625
2018-01-22,258.5602111816406
2018-01-23,259.1090087890625
2018-01-24,259.0084533691406
2018-01-25,259.1181640625
2018-01-26,262.1181945800781
2018-01-29,260.3804016113281
2018-01-30,257.70965576171875
2018-01-31,257.8376770019531
2018-02-01,257.54498291015625
2018-02-02,251.93833923339844
2018-02-05,241.40151977539062
2018-02-06,246.1577606201172
2018-02-07,244.8223114013672
2018-02-08,235.6393585205078
2018-02-09,239.17898559570312
2018-02-12,242.6912384033203
2018-02-13,243.29486083984375
2018-02-14,246.5784454345703
2018-02-15,249.7247772216797
2018-02-16,249.7978973388672
2018-02-20,248.23391723632812
2018-02-21,246.9991455078125
2018-02-22,247.3192596435547
2018-02-23,251.26136779785156
2018-02-26,254.17906188964844
2018-02-27,251.00531005859375
2018-02-28,248.46263122558594
2018-03-01,244.84983825683594
2018-03-02,246.11190795898438
2018-03-05,248.9564971923828
2018-03-06,249.58758544921875
2018-03-07,249.4961700439453
2018-03-08,250.7034912109375
2018-03-09,255.0662841796875
2018-03-12,254.74620056152344
2018-03-13,253.09982299804688
2018-03-14,251.801025390625
2018-03-15,251.52662658691406
2018-03-16,251.79940795898438
2018-03-19,248.3925018310547
2018-03-20,248.81494140625
2018-03-21,248.33740234375
2018-03-22,242.12962341308594
2018-03-23,236.96878051757812
2018-03-26,243.45191955566406
2018-03-27,239.31045532226562
2018-03-28,238.6033477783203
2018-03-29,241.65208435058594
2018-04-02,236.43614196777344
2018-04-03,239.46656799316406
2018-04-04,242.0286102294922
2018-04-05,243.93870544433594
2018-04-06,238.50234985351562
2018-04-09,239.67776489257812
2018-04-10,243.48867797851562
2018-04-11,242.21231079101562
2018-04-12,244.20501708984375
2018-04-13,243.48867797851562
2018-04-16,245.49061584472656
2018-04-17,248.116943359375
2018-04-18,248.3007049560547
2018-04-19,246.92323303222656
2018-04-20,244.8294677734375
2018-04-23,244.7926788330078
2018-04-24,241.49600219726562
2018-04-25,242.09291076660156
2018-04-26,244.55397033691406
2018-04-27,244.7835693359375
2018-04-30,242.90101623535156
2018-05-01,243.3325958251953
2018-05-02,241.69805908203125
2018-05-03,241.1654510498047
2018-05-04,244.28768920898438
2018-05-07,245.11415100097656
2018-05-08,245.11415100097656
2018-05-09,247.4833526611328
2018-05-10,249.7974395751953
2018-05-11,250.5597381591797
2018-05-14,250.67904663085938
2018-05-15,248.95265197753906
2018-05-16,249.99948120117188
2018-05-17,249.788330078125
2018-05-18,249.16383361816406
2018-05-21,251.0371856689453
2018-05-22,250.3393096923828
2018-05-23,251.02798461914062
2018-05-24,250.5137481689453
2018-05-25,249.91685485839844
2018-05-29,247.04257202148438
2018-05-30,250.3393096923828
2018-05-31,248.80575561523438
2018-06-01,251.24844360351562
2018-06-04,252.44224548339844
2018-06-05,252.6259002685547
2018-06-06,254.73789978027344
2018-06-07,254.7103271484375
2018-06-08,255.46347045898438
2018-06-11,255.8031463623047
2018-06-12,256.1337890625
2018-06-13,255.31655883789062
2018-06-14,255.9592742919922
2018-06-15,255.63275146484375
2018-06-18,255.10699462890625
2018-06-19,254.12918090820312
2018-06-20,254.5627899169922
2018-06-21,252.967041015625
2018-06-22,253.42820739746094
2018-06-25,249.97830200195312
2018-06-26,250.5317840576172
2018-06-27,248.45632934570312
2018-06-28,249.87684631347656
2018-06-29,250.23660278320312
2018-07-02,250.7716064453125
2018-07-03,249.88601684570312
2018-07-05,251.92462158203125
2018-07-06,254.055419921875
2018-07-09,256.343017578125
2018-07-10,257.2655029296875
2018-07-11,255.38369750976562
2018-07-12,257.698974609375
2018-07-13,257.9019775390625
2018-07-16,257.6713562011719
2018-07-17,258.7137145996094
2018-07-18,259.2579650878906
2018-07-19,258.2801208496094
2018-07-20,257.9849853515625
2018-07-23,258.4647216796875
2018-07-24,259.7652893066406
2018-07-25,261.9791564941406
2018-07-26,261.3611145019531
2018-07-27,259.5900573730469
2018-07-30,258.2340393066406
2018-07-31,259.5069885253906
2018-08-01,259.07342529296875
2018-08-02,260.4847717285156
2018-08-03,261.60089111328125
2018-08-06,262.5602111816406
2018-08-07,263.4273376464844
2018-08-08,263.3166198730469
2018-08-09,262.95684814453125
2018-08-10,261.1950378417969
2018-08-13,260.2172546386719
2018-08-14,261.87762451171875
2018-08-15,259.922119140625
2018-08-16,262.02520751953125
2018-08-17,262.94757080078125
2018-08-20,263.5103454589844
2018-08-21,264.12835693359375
2018-08-22,263.9715881347656
2018-08-23,263.6210632324219
2018-08-24,265.2076721191406
2018-08-27,267.3014831542969
2018-08-28,267.4306945800781
2018-08-29,268.86968994140625
2018-08-30,267.7811279296875
2018-08-31,267.79034423828125
2018-09-04,267.3291320800781
2018-09-05,266.6097412109375
2018-09-06,265.80712890625
2018-09-07,265.2906494140625
2018-09-10,265.75189208984375
2018-09-11,266.628173828125
2018-09-12,266.6927795410156
2018-09-13,268.26995849609375
2018-09-14,268.316162109375
2018-09-17,266.8956298828125
2018-09-18,268.3438720703125
