Date,16383,16386,16388,16397,16403,16412,16414,16418,16421,16423,16424,16426,16433,16437,16452,16460,24697,27635,28272,28273,28274,28275,28276,28277,28278,28279,28280,31372,31466,rf
24/01/2005,0.003054368,0.017416546,0.001151079,0.01193634,0.009514748,-0.000847314,-0.004786449,0.000824162,-0.009012786,-0.004043413,0.001714464,0.005319149,0.004206672,-0.006070162,-0.010677618,-0.009114916,-0.015388769,-0.003502162,-0.012475032,-0.008210404,-0.001685029,-0.008402114,0.008217672,0.001015882,-0.003594439,-0.009633423,0.008735532,-0.001723808,-0.005013634,8.00E-05
25/01/2005,-0.00182704,-0.001426534,0.000574878,-0.00655308,-0.014137606,-0.002035278,0.014047344,0.004677199,0.003807107,0.003632479,0.000622374,0.000303658,-0.003219363,0.002062183,0.003237858,-0.020116919,0.006854949,0.003995669,0.00369043,0.007557021,0.002510171,0.002574927,0.004934031,0.001488448,0.009869317,0.003839656,-0.007433066,-0.005180353,0.003005658,8.00E-05
26/01/2005,0.012812691,0.015714286,0.00876185,0.013192612,0.018164436,0.006118287,0.008540536,0.011972408,0.010956595,0.007238663,0.005286892,0.01073518,0.011673833,0.010210543,0.016550811,0.000526408,0.012254902,0.004861307,0.00342938,0.005386608,-0.001381454,0.005106764,0.009331344,0.003208917,0.002763362,0.008822929,0.015450051,0.005014465,0.006433986,8.00E-05
27/01/2005,0.014457831,-0.015939991,0.000996725,-0.001953125,-0.00657277,-0.001013514,0.001129095,0.001365088,0.003543143,0.000211372,-0.001701469,0.006598407,0.000250014,0.003290762,0.000651254,-0.010084181,-0.000807103,0.000494,0.003699528,-0.001220753,0.005879301,-0.002347278,0.009030073,-0.004074074,0.002285253,0.001112178,0.004725593,-0.006908463,0.000613013,8.00E-05
28/01/2005,-0.003562945,0.002858504,-0.005263158,-0.000326158,-0.003780718,-0.00574907,0.003383465,0.0025765,-0.003530633,-0.007819104,-0.003718624,-0.009344485,-0.004999039,-0.00468567,-0.006182883,0.005846399,-0.00538503,-0.002647552,0.000807386,-0.008419909,0.002062919,-0.003782351,-0.011026768,-0.002298928,0.000804721,-0.001868404,0.001995368,0.002898551,-0.00271311,8.00E-05
31/01/2005,0.003575685,0.024703088,0.011583012,0.008156607,0.004743833,0.011394558,0.007120658,0.016266832,0.01187995,0.001277955,0.010108865,0.009505643,0.007400966,0.014672421,0.017927308,-0.001409071,0.013264754,0.008441736,0.011013679,0.000616312,0.000214445,0.011061286,0.011796073,0.01267324,0.011190029,0.009005363,0.010845987,0.001156069,0.009653357,8.00E-05
01/02/2005,0.001187648,0.002781641,0.005371784,-0.009061489,-0.005665722,0.00756684,-0.010044643,0.001186324,0.003707518,0.006807062,0.006312548,0.015523289,0.002819711,0.007500773,0.00659429,0.007937208,0.002671654,0.006881375,0.007840688,0.009991788,0.000771837,-0.001330574,0.016369879,0.011778484,0.003081307,0.004412355,0.007915289,0.007505774,0.006779661,9.00E-05
02/02/2005,0.007710558,0.013869626,0.005905512,-0.004245591,0.004748338,0.004506008,0.004317926,0.001287374,0.001436487,0.002957955,0.001682987,0.010754507,0.005164499,0.005142375,0.006151634,0.01119958,0.001065814,0.003295281,0.010120482,0.004133351,0.008055187,0.004559585,0.013225435,-0.001653603,0.000363336,0.001497604,0.003420474,0.008595989,0.004057671,9.00E-05
03/02/2005,-0.004708652,0.007751938,-0.008386916,0.012463103,-0.010396975,-0.000830703,-0.001869043,0.003216521,-0.011065574,-0.002738572,-0.004582251,0.000149736,-0.007231208,-0.00190898,-0.00412895,-0.002855412,-0.010912962,-0.002454964,-0.006031897,-0.002766718,0.00029753,-0.002004185,0.005634677,-0.00314705,-0.002245262,-0.007726049,0.002747922,0.003219697,-0.002493551,9.00E-05
04/02/2005,0.005913661,0.022624434,0.009162673,0.004859086,0.006685769,0.010309278,0.010121856,0.010199557,0.016784086,0.008238276,0.009360135,0.004843681,0.007916427,0.013694438,0.0129166,0.016660882,0.017491927,0.011028331,0.012514143,0.008729192,0.00594884,0.008889283,0.004832035,0.012096238,0.007114965,0.018335259,0.011898155,0.015669247,0.011205931,9.00E-05
07/02/2005,0.008230453,0.003982301,-0.003771476,0.016441006,0,0.000164582,0.020413844,0.005654083,0.001426534,0.000209512,-0.001368197,-0.007817704,-0.001901755,-0.002037736,-0.001259446,-0.004267668,-0.003702724,-0.001063388,0.000169308,0.001710606,-0.002745628,0.00140507,-0.007468986,-0.000853691,0.00036145,-0.002466456,-0.003359501,-0.007620818,-0.001278663,9.00E-05
08/02/2005,-0.012827988,-0.009695901,-0.003645541,0,-0.012333966,0.000164555,0.006181124,0.000388497,0.001424501,-0.00104734,-0.003044603,0.004491732,-0.005335061,0.003176284,0.003310214,0.002828733,0.002389169,0.000690275,-0.00162508,0.001473297,-0.001524842,-0.002484654,0.007164395,-0.003516267,0.004401524,0.00227475,0.003645995,0.000187301,0.000853534,9.00E-05
09/02/2005,0.00236267,0.031597686,-0.001266535,0,0.002881844,-0.007074696,0,-0.001453025,-0.009550904,-0.005451877,-0.00061078,-0.00307783,0.000900331,-0.013117226,-0.020267086,0.00623985,-0.016949153,-0.008310825,-0.013428736,-0.011133772,-0.007975226,-0.00996337,-0.000921164,-0.00247337,-0.009712865,-0.013716203,-0.003529936,-0.015543071,-0.009466144,9.00E-05
10/02/2005,0.021803182,-0.008628128,0.006763421,-0.01268633,0.005747126,0.003811102,0,-0.000292776,-0.001436192,0.004005903,0.008403361,0.024257607,0.007598086,0.003513864,0.001763951,0.004587156,0.000269397,0.004232139,0.013164679,0.003313497,0.001453923,0.003255883,0.025841977,0.003636604,0.003566593,-0.000850425,0.000962994,-0.008369793,0.003702109,9.00E-05
11/02/2005,0.000576701,0.009138381,0.009517145,0.002248635,0,0.004952129,-0.000178927,0.009179244,0.008835011,0.007559849,0.007727273,0.009042643,0.005375425,0.01035244,0.012726109,0.004227972,0.015620792,0.007135108,0.009567105,0.010480555,0.003544131,0.006785662,0.007939282,0.006983332,0.007864688,0.009512842,6.87E-05,0.007481297,0.007720021,9.00E-05
14/02/2005,0.001152738,0.016817594,0.006377374,0.023397436,0.012380952,0.002956636,0.008492408,0.010637699,0.005906314,0.003543143,0.004209893,0.001779519,0.008879652,0.000226023,0.000474196,0.000842034,0.005038451,0.000795459,0.002083473,3.34E-05,0.001361586,-0.002080586,0.003096205,-0.00107949,-0.001599843,0.002231811,0.009757438,-0.000190404,0.00102145,9.00E-05
15/02/2005,-0.005757052,-0.001272265,0.004821601,0.003445036,0.004703669,0.001801507,-0.004479313,0.003810005,0.005061753,0.000830737,0.001796676,0.002129925,0.003689139,0.002109069,-0.00015799,0.002776376,0.006068602,0.003378015,0.005130785,0.000133396,0.002761961,0.007987314,0.001456898,0.002390543,0.004022368,0.005492874,-0.003640694,0.004570558,0.00297619,9.00E-05
16/02/2005,-0.000579039,-0.002547771,-0.003564574,0.003433208,-0.008426966,-0.000326958,-0.001982359,0.000567837,-0.005237712,-0.003320191,-0.007024361,0.0237322,-0.005037595,0.004509922,0.006241605,0.00478228,-0.003147128,0.000288805,0.011977446,-0.002567523,0.00135599,-0.001573152,0.027566821,-0.006174453,0.000977135,-0.004232492,0.005019977,0.001516588,0.001186944,9.00E-05
17/02/2005,0.011587486,0.02085994,0.007017061,0.000622084,-0.003777148,-0.007195421,-0.004145784,-0.001139297,-0.012353179,-0.00062461,-0.001354606,-0.007959873,0.004875579,-0.007407962,-0.012013191,-0.000835003,-0.014996054,-0.00785323,-0.002241857,-0.00113663,-0.005966739,-0.005485528,-0.013317656,-0.009434272,-0.007484056,-0.013888202,-0.003024125,-0.012114329,-0.007790668,9.00E-05
18/02/2005,-0.000572738,-0.009591326,0.001229676,0.013988188,0.002843602,-0.000329435,0.007967391,0.005980657,-0.000615132,0.012708333,-0.003767898,0.016323729,0.001791479,-0.001130795,-0.001589446,-0.009109143,-0.002403846,0.000690102,0.01007798,0.015863985,-0.001404853,-0.002728553,0.02198497,-0.010652419,-0.000786834,-0.00180433,-0.012576258,0.002299291,8.53E-05,9.00E-05
22/02/2005,0.007449857,0.008842105,0.00191048,0.012262416,0.011342155,-0.015159005,0.007192693,0.003681716,-0.004924087,0.001028595,-0.006807867,-0.0025369,0.005476594,-0.016226415,-0.019422113,-0.026735262,-0.014190094,-0.014448922,-0.014851647,-0.013903074,-0.016071961,-0.018740255,-0.00725793,-0.015194714,-0.01604436,-0.009138381,-0.024886097,-0.006499713,-0.014934289,9.00E-05
23/02/2005,-0.01592719,0.019616027,-0.007354944,-0.009085403,-0.017757009,0.007026937,-0.004464668,0.002445474,-0.005154639,0,-0.001370906,0.009219653,-0.009948682,0.005677023,0.004383473,-0.001386482,0.002172732,0.00566534,0.013880126,0.006180883,0.003422877,0.00551658,0.013495374,0.008106267,0.003034446,-0.000810783,0.007574953,0.006927073,0.005284588,9.00E-05
24/02/2005,-0.006358382,0.031518625,0.00150933,0.015586797,0,0.007642466,0.003409225,0.012801087,0.008497409,0.003904644,0.001220256,0.012612863,0.000243263,0.012510489,0.01131496,-0.001301631,0.013821138,0.008198645,0.013297088,0.007869571,0.005958807,0.002266086,0.019157541,0.002973174,0.011835106,0.009686581,0.009274548,0.005541754,0.008273009,9.00E-05
25/02/2005,0.008726003,0.003174603,0.010138375,0.010833584,0.011417697,0.009233306,0.016254019,0.013289383,0.008836827,0.007778915,0.008836076,0.019530051,0.010102333,0.012054547,0.016063294,0.019202363,0.006148089,0.009379209,0.013865994,0.008598821,0.004077778,0.004700422,0.02413497,0.009162568,0.008838218,0.006630167,0.018169794,0.006841505,0.00991453,9.00E-05
28/02/2005,0.024798155,-0.004351266,0.00379764,0.017564751,0.016933208,-0.003757556,0.015820031,0.005802883,-0.001018537,-0.013812716,-0.000604047,-0.004691896,0.006797177,-0.005211047,-0.005505742,-0.008354646,-0.010361318,-0.006384171,-0.008990054,-0.015907755,-0.003077975,-0.002961033,-0.004260044,-0.007911076,-0.006057645,-0.003093658,-0.007486924,-0.004341261,-0.005924171,9.00E-05
01/03/2005,-0.006190208,-0.03178387,-0.000675584,0.004095963,0,0.007707445,-0.004324285,-0.003540966,0.008156607,0.008444902,0.004079782,-0.015658967,0.000183959,0.008456185,0.007038912,0.010230399,0.010738255,0.005654167,0.001061571,0.008962061,0.008747856,0.00959254,-0.02109551,0.008647085,0.004849438,0.010360879,0.004650041,0.009478673,0.005789205,0.0001
02/03/2005,-0.00396376,0.010668855,-0.005408329,-0.013986014,0.000925069,-0.002766477,-0.025026069,-0.013541239,-0.003438511,0.001021242,-0.003461249,0.010585157,-0.003862424,-0.000519442,-0.001884866,-0.005361246,-0.001328021,6.60E-05,-0.002506507,0.00049347,-0.00195545,-2.94E-05,0.013622838,-0.003035559,0.002119542,-0.002823739,3.43E-05,-0.00056338,0,0.0001
03/03/2005,0.005116543,0.006090134,-0.000271887,0.005910165,0.001848429,0.001631854,0.006235294,0.00281614,-0.005277045,0.00224444,-0.000755059,0.013540124,0.001421713,-0.000593956,0.001573688,0.004962355,-0.008776596,0.000321493,0.000418801,-0.000328818,0.005025982,-0.000735424,0.017155176,-0.002174859,0.00260315,-0.00576283,0.001782776,-0.001691094,0.000253936,0.0001
04/03/2005,0.014140271,0.029459241,0.017813435,-0.004112808,0.006457565,0.010915608,-0.011511113,0.008528395,0.00387676,0.00732899,0.014054708,0.017837328,0.013330383,0.010994726,0.010527143,0.020177082,0.005634559,0.009592247,0.028305532,0.007499507,0.005339888,0.007094704,0.012717024,0.012105157,0.015091523,0.003547694,0.017008898,0.003387916,0.009139375,0.0001
07/03/2005,0.004461796,-0.003136025,-0.002137609,0.001769912,-0.00091659,0.003545528,0.005376344,0.004750486,0.008739837,-0.000606306,-0.000298063,-0.007503395,-0.003329694,0.004923213,-0.001710332,0.006676125,0.016275347,0.002636476,-0.008455203,0.003330069,-0.002824382,0.003478515,-0.007280581,0.002352318,0.004124436,0.010804621,0.007268567,-0.000187582,0.002851153,0.0001
08/03/2005,0.0094392,-0.01926858,0.00615879,-0.006183746,0.003669725,-0.002569456,0.014973262,-0.00168244,-0.006447713,-0.004044489,0.002981515,0.001696532,0.00565931,-0.007677684,-0.00911144,-0.007460831,-0.01076398,-0.004697358,-0.002526608,-0.006963426,-0.005368844,-0.007107693,-0.000897122,-0.002016262,-0.00060498,-0.009211369,-0.005779574,-0.008442777,-0.005351618,0.0001
09/03/2005,-0.007150715,-0.020048115,-0.003459747,0.007111111,0.010968921,-0.012236355,0.000874605,-0.002095319,-0.00141959,-0.006294416,-0.006985731,-0.02094439,-0.000853196,-0.010758234,-0.010688463,-0.030652301,-0.004246285,-0.010052512,0.000506602,-0.005537715,-0.006885413,-0.010708523,-0.027880665,-0.012486338,-0.010195304,-0.002684697,-0.018783602,-0.005676443,-0.010088272,0.0001
10/03/2005,-0.008864266,-0.011047463,-0.005074109,-0.00912033,-0.008137432,0.003259984,-0.00789615,-0.010864295,0.001624695,0.003064978,0.000598713,-0.01733876,-0.005632267,-0.001489758,-0.00651414,0.009908668,0.001332623,0.001892109,-0.010569955,0.002998451,0.001883078,0.002520759,-0.018381249,0.005198551,0.002864776,0.004685942,0.00849286,-0.000570885,0.000339703,0.0001
11/03/2005,0,-0.013653289,0.005502617,0.02523753,0.004557885,-0.004549147,-0.003358696,0.004108474,-0.00892133,-0.005296394,-0.001795064,0.006964585,0.005298739,-0.000223797,0,-0.014247931,-0.012243812,-0.007306734,0.003614265,-0.010545335,-0.007560871,-0.003786422,0.006257498,-0.010309966,-0.00529593,-0.013396844,-0.008557167,0,-0.005518295,0.0001
14/03/2005,0,-0.017197987,-0.007207688,-0.006081668,-0.013611615,0.008323813,0.001421475,-0.014434593,0,-0.000819169,-0.000149858,0.005301108,-0.008778626,0.007461573,0.005517352,0.014886619,0.006467259,0.005640847,0.000382434,0.004183406,0.003615547,0.004513466,0.008743425,0.00745061,0.006098545,0.004274794,0.0181183,0.002284844,0.006146491,0.0001
15/03/2005,0.000558971,-0.020059752,0.001747782,-0.029428904,0.00275989,-0.007283911,-0.012583732,-0.015766806,-0.007978723,-0.004099201,-0.001798561,-0.010081501,0.00335552,-0.004443786,-0.005487078,-0.003752345,-0.008835341,-0.00749271,-0.004619306,-0.011638287,-0.005918429,0.00067989,-0.014090709,-0.00766322,-0.0055805,-0.009664981,-0.005079728,-0.011778116,-0.006533175,0.0001
16/03/2005,0.010055866,0.007404181,-0.006039458,0.002101471,0.00733945,-0.012881135,0.008253784,-0.00795851,-0.007630439,-0.005145092,-0.005705706,0.001214329,-0.000310673,-0.008704062,-0.006157045,-0.011641842,-0.010534846,-0.007957118,-0.019171067,-0.007894825,-0.004098537,-0.007385088,0.002397687,-0.008329399,-0.011481649,-0.010517799,-0.009129332,-0.00922722,-0.008198821,0.0001
17/03/2005,-0.003318584,0.031560744,-0.002025385,-0.009286998,-0.010018215,0.002973241,0.00018156,0.00272141,-0.001454697,-0.000620604,-0.004681365,0.013341419,-0.004990586,0.002101313,0.004103307,0.01056643,0.001092001,0.001795483,0.009821836,0.001719661,0.004591925,0.000208321,0.016884366,-0.004148672,0.00091354,-0.00066435,0.006278792,-0.003104385,0.00223887,0.0001
18/03/2005,0.001664817,-0.01424979,-0.002976593,-0.003628666,0.004599816,-0.001482213,0.001243994,-0.000999001,-0.004786681,-0.00351894,-0.003337885,0.006981847,-0.002020944,-0.003894256,-0.004567308,-0.007199177,-0.00218162,-0.00047663,0.002107104,0.00059142,-0.002435059,-0.003418413,0.0126467,-0.003457392,0.00292426,-0.005062644,-0.00252132,-0.001557026,-0.001288771,0.0001
21/03/2005,-0.002216066,-0.015306122,-0.011670512,-0.002731411,-0.001831502,-0.003793502,0.005156426,-0.009300429,-0.002300293,-0.006024096,-0.009438271,-0.009179873,-0.00736377,-0.001804376,-0.001609917,-0.005956492,0,-0.004929423,-0.007733126,-0.005670886,-0.005469225,-0.004903426,-0.008248224,-0.009611079,-0.000847983,0.00051398,-0.001541465,-0.004678363,-0.00395733,0.0001
22/03/2005,-0.004441977,-0.022452504,0.004393794,-0.001825928,0,-0.009437086,-0.013973475,-0.004574736,-0.008174387,0.000208986,-0.006608268,-0.012127974,0.001984421,-0.004820366,-0.004676288,-0.017542336,-0.013118338,-0.010169749,-0.003521701,-0.001425807,-0.005673883,-0.008292771,-0.012164217,-0.019026087,-0.005092215,-0.011147642,-0.018251681,-0.008813161,-0.008982553,0.0001
23/03/2005,-0.034578918,-0.02959364,-0.017498291,-0.010670732,-0.013761468,-0.003175664,-0.014343667,-0.019775696,0.001690617,0.004387798,-0.010210396,-0.021048371,-0.017713366,-0.007265572,-0.010530579,-0.005038451,0.004707837,0.000708862,-0.009326221,0.012680605,0.006145202,-0.004090165,-0.01905406,0.001028259,-0.004232422,0.006805548,-0.00758317,0.003556609,-0.001568764,0.0001
24/03/2005,-0.009820913,0.024578971,0.004730764,-0.015100154,-0.010232558,0,-0.003094978,0.003303246,-0.000843882,0.00083212,-0.001562988,-0.00020674,-0.001262484,0.001600976,0.005224265,0.004619758,-0.00137817,-0.00095586,-0.000693665,0.000704982,-0.001657796,0.00015211,-0.001022325,-0.003967129,0.001317957,-0.000877193,0.011725765,-0.000393778,0.000331704,0.0001
28/03/2005,-0.004084014,-0.01332741,-0.007062734,0.020963705,0.005639098,0.001858736,0,-0.005456308,0.001266892,-0.002909998,0.000469631,-0.003426558,-0.00269796,0.000655138,-0.000245419,-0.006082834,0.0019321,0.002451734,-0.005222623,-0.001576705,0.002665618,0.006205134,0.001094769,0.006507824,0.000789733,0.000877963,0.00174022,-0.0011818,0.001576734,0.0001
29/03/2005,-0.007029877,-0.01530842,0.00390516,-0.025130248,-0.020560748,-0.007252488,-0.009675141,-0.014932545,-0.007380852,-0.0022931,-0.0015647,-0.013527575,-0.002270148,-0.011144187,-0.016610752,0.000450005,-0.005785124,-0.007388344,-0.021299219,-0.003359989,-0.003137939,-0.009189843,-0.015096044,-0.003709854,-0.013612152,-0.005624355,-0.012334098,-0.006310392,-0.008396012,0.0001
30/03/2005,0.003539823,0.032464563,0.000694637,-0.007230431,-0.003816794,0.013421679,-0.002764478,0.00893454,0.012746973,0.011073966,0.004544742,0.012586498,0.000189609,0.012504824,0.017057747,0.014483627,0.018841784,0.013882212,0.01415767,0.014665228,0.012241507,0.013210886,0.014434333,0.010780906,0.016033333,0.015619324,0.014317374,0.014685453,0.013582642,0.0001
31/03/2005,0.002939447,0.016386182,0.002915452,0.018366054,0.013409962,0.004191115,0.004989854,0.015718596,-0.000419551,-0.005373011,0.001872075,0.020209765,0.005061611,0.003888084,0.000327252,-0.002305578,-0.006255099,-0.000685877,0.009474072,-0.00737615,-0.004837386,0.000301123,0.01970162,-0.002315627,-0.002296513,-0.002043736,0.010335021,0.003911598,0.000348068,0.0001
01/04/2005,0.007033998,0.009150327,0.00110742,0.022699005,0.00094518,-0.003338898,0.006989728,0.013765168,-0.004407135,-0.005609807,-0.00560573,0.017085115,0.002074806,-0.003265492,-0.005725035,0.000177762,-0.008757526,-0.006499119,-0.003349473,-0.008066946,-0.01019921,-0.009422319,0.024571229,-0.014383176,-0.008122061,-0.007372517,0.00374159,-0.00448081,-0.005915101,0.0001
04/04/2005,-0.012223516,-0.009499136,-0.015763274,-0.001824263,-0.011331445,0.001507538,0.000180789,-0.009665217,-0.002318718,-0.001462599,-0.005637332,-0.006087962,-0.013439494,0.001371429,0.003619314,-0.003998934,0.00496963,0.00284011,-0.00555685,0.005061753,0.005963343,0.003069349,-0.008085087,0.006814857,-0.001624453,0.004384155,0.001880921,0.009784736,0.002712636,0.0001
05/04/2005,0.003535651,-0.008718396,0.00772689,0,0.005730659,0.002676033,0,0.001905372,0.00253539,0.018832392,0.003937008,-0.008484848,0.007956041,0.001065206,0.001229407,-0.00089222,0.00467033,0.004490483,0.002609918,0.01819769,0.006756168,0.006665253,-0.013110463,0.001913672,0.0049477,0.002464951,0.007168214,0.006007752,0.00410158,0.0001
06/04/2005,-0.005871991,0.000879507,0.005715879,0.003350594,0.00379867,0.003336113,0.006392209,0.008956623,-0.000210748,0.004313001,0.00627451,0.014938875,0.0040318,0.001900129,0.002946955,0.005626005,-0.002187585,0.002480738,0.005339741,0.00191255,-0.002424557,-0.004424113,0.017495696,0.00721562,0.00128866,-0.001280672,-0.001762353,0.000963206,0.002346602,0.0001
07/04/2005,0.008269344,0.019332162,0.0085944,0.003642987,0.003784295,0.004156276,0.001632804,0.003474409,0.010961214,0.006134969,0.003897116,-0.00247324,0.006485304,0.0044758,0.005794972,0.009235414,0.013154289,0.006021807,0.009560483,0.009314113,0.006423332,0.004474002,-0.005739242,0.002739149,0.007458007,0.011284366,0.006450737,0.003271747,0.005636001,0.0001
08/04/2005,0.010544815,-0.007758621,-0.003573392,0.002419843,0,-0.00910596,0.008694093,-0.002596784,-0.003753128,-0.005487805,-0.00326087,-0.014288589,-0.000749246,-0.010346651,-0.014525684,-0.006071271,-0.009467136,-0.008344807,-0.01384322,-0.007793394,-0.004916124,-0.00884796,-0.017041143,-0.007109337,-0.009335386,-0.006999391,-0.007657536,-0.004795703,-0.00879462,0.0001
11/04/2005,-0.00173913,-0.00086881,0.00662069,-0.007845504,-0.002827521,0.001002506,-0.004309579,-0.003857586,-0.004395144,0.001634989,0.0037389,0.003740302,0.004123943,-0.003510379,-0.005846509,0.002655807,-0.004915347,1.69E-05,-0.00350105,-9.86E-05,0.001430119,-0.004099107,0.006995461,0.001269796,0.001322576,-0.004648074,0.010708094,-0.00308404,-0.000608907,0.0001
12/04/2005,0.00116144,0.002173913,-0.010276788,-0.003041363,-0.012287335,0.007010516,-0.002883684,0.00058371,0.000420433,0.00142828,0.000620829,-0.014034888,-0.009147423,0.004977791,0.009608217,0.015009712,0.007135016,0.005595815,0,0.00588332,0.00385148,0.007622184,-0.014288701,0.012223905,0.006835293,0.004823729,0.00992197,0.007153906,0.005744625,0.0001
